fecha,mes,dia,dia_del_año,radiacion_Wm2,temp_ambiente_C,temp_ambiente_K,humedad_relativa,presion_vapor_Pa,velocidad_viento,temp_vidrio_K,temp_agua_K,temp_base_K,temp_agua_C,temp_vidrio_C,temp_base_C,h_conv_ext,perdida_conv_vidrio,temp_cielo_K,perdida_rad_vidrio,perdida_conv_paredes,perdida_conduccion,perdida_total,energia_solar,energia_perdida,energia_util,energia_calentamiento,energia_evaporacion,masa_evaporada,produccion_litros,GOR,eficiencia_termica,area_captacion,temporada
2024-01-12,1,12,11,150.31813331842082,28.009266755575297,301.1592667555753,30.0,1134.5539566798618,1.9902191240500553,304.7669019552174,313.18471742104896,315.18471742104896,40.03471742104898,31.61690195521743,42.03471742104898,13.26283267139021,0.8074259211195701,295.1592667555753,0.9430652509894556,10.047967018376825,0.5740391289136461,12.372497319399498,284702.17743971694,267245.94209902914,99645.76210390092,168986.4542490219,0.0,0.0,0.0,0.0,0.35,0.1125,invierno
2024-01-13,1,13,12,221.08733583204992,25.94233086262832,299.0923308626283,36.43130614735444,1220.4079053857413,0.6572675494610746,304.3984269225975,316.77931772919226,318.77931772919226,43.62931772919228,31.248426922597503,45.62931772919228,8.197616687952083,0.7340176396532312,293.0923308626283,1.096433193130554,9.134441737906856,0.8442945563063079,11.80918712699695,418738.8741875565,255078.44194313412,163660.43224442238,199080.44802879757,0.0,0.0,0.0,0.0,0.39084126727416657,0.1125,invierno
2024-01-14,1,14,13,100.0,31.961713645066283,305.1117136450663,42.94040242641957,2037.2398222429892,1.0009848314433554,307.51171364506627,313.1117136450663,315.1117136450663,39.96171364506631,34.36171364506629,41.96171364506631,9.50374235948475,0.38490156555912874,299.1117136450663,0.8523942988659743,4.789886149180314,0.3818828216138444,6.409064835219262,189399.75580765677,138435.80044073606,66289.91453267986,168375.26663649495,0.0,0.0,0.0,0.0,0.35,0.1125,invierno
2024-01-15,1,15,14,100.0,22.96740998934781,296.1174099893478,47.85608212900246,1341.7948927769105,3.0312250830934286,298.51740998934775,304.1174099893478,306.1174099893478,30.9674099893478,25.367409989347777,32.9674099893478,17.21865531575503,0.6973555402880721,290.1174099893478,0.7788001268718727,8.678202279140534,0.3818828216138444,10.536240767914324,189399.75580765677,227582.8005869494,66289.91453267986,93074.9564308196,0.0,0.0,0.0,0.0,0.35,0.1125,invierno
2024-01-16,1,16,15,140.66235575134922,22.873139318870937,296.0231393188709,35.42205379277657,987.5177659660873,1.3474540793893222,299.3990358569033,307.27612777897883,309.27612777897883,34.126127778978855,26.249035856903333,36.126127778978855,10.820325501679424,0.6164150524003688,290.0231393188709,0.8728156897368369,7.670942874315636,0.5371653730917557,9.697338989544598,266414.15830635285,209462.5221741633,93244.95540722349,119519.74176561079,0.0,0.0,0.0,0.0,0.35,0.1125,invierno
2024-01-17,1,17,16,100.0,23.594126909081197,296.74412690908116,44.54715956908201,1297.167747317029,1.6739462985437779,299.14412690908114,304.74412690908116,306.74412690908116,31.594126909081183,25.99412690908116,33.59412690908118,12.060995934466355,0.48847033534588274,290.74412690908116,0.7837851614450794,6.078741950971042,0.3818828216138444,7.732880269375849,189399.75580765677,167030.21381851836,66289.91453267986,98321.83048282747,0.0,0.0,0.0,0.0,0.35,0.1125,invierno
2024-01-18,1,18,17,228.3158419349739,19.020617672483844,292.17061767248384,35.125662600778,772.817024866907,2.196054184551003,297.6501978789232,310.43588502728176,312.43588502728176,37.28588502728178,24.500197878923245,39.28588502728178,14.045005901293813,1.2987124256709088,286.17061767248384,1.038611340641829,16.16175463057129,0.8718989793726833,19.370977376256715,432429.6470950361,418413.111327145,151350.37648326263,145973.22944840285,5377.1470348597795,0.0,0.0,0.01243473261137905,0.35,0.1125,invierno
2024-01-19,1,19,18,106.08870112332541,23.81503978037098,296.96503978037094,36.564313894391745,1078.9596226332737,1.8965455103780833,299.5111686073308,305.452135870237,307.452135870237,32.30213587023701,26.361168607330796,34.30213587023701,12.906872939436717,0.5545557212120029,290.96503978037094,0.7998122669467975,6.901137863971545,0.4051345252632338,8.66064037739358,200931.74086709312,187069.83215170132,70326.10930348259,104249.28150562405,0.0,0.0,0.0,0.0,0.35,0.1125,invierno
2024-01-20,1,20,19,100.0,23.11490686075217,296.26490686075215,30.0,848.6790134288916,1.6203351241148607,298.6649068607521,304.26490686075215,306.26490686075215,31.11490686075217,25.51490686075215,33.11490686075217,11.857273471636471,0.48021957560127254,290.26490686075215,0.779971439390077,5.9760658297047815,0.3818828216138444,7.618139666309975,189399.75580765677,164551.81679229546,66289.91453267986,94309.800238217,0.0,0.0,0.0,0.0,0.35,0.1125,invierno
2024-01-21,1,21,20,343.45598556760194,25.843486204841888,298.9934862048419,33.44715946320218,1113.9092991335913,1.7919688019729798,307.2364298584643,326.46996505025004,328.46996505025004,53.31996505025006,34.08642985846433,55.31996505025006,12.509481447497322,1.740064793193376,292.9934862048419,1.4006111795540421,21.65413964862872,1.311599408687197,26.106415030063335,650504.7979718188,563898.564649368,227676.67929013656,280210.54740069335,0.0,0.0,0.0,0.0,0.3499999999999999,0.1125,invierno
2024-01-22,1,22,21,174.31347862679294,26.41757277274474,299.5675727727447,30.0,1033.559895274314,3.4227324681906195,303.75109625978774,313.51265106288815,315.51265106288815,40.362651062888176,30.601096259787766,42.362651062888176,18.706383379124354,1.3206137775333437,293.5675727727447,0.9866497242765166,16.43430478708161,0.6656732306332429,19.407241519524714,330149.30285897775,419196.4168217338,115552.2560006422,171731.91469849963,0.0,0.0,0.0,0.0,0.35,0.1125,invierno
2024-01-23,1,23,22,203.64392914423888,31.02081736306092,304.1708173630609,32.9207593945379,1480.7007389927292,1.4539049623731313,309.05827166252266,320.46233169460004,322.46233169460004,47.31233169460006,35.90827166252268,49.31233169460006,11.224838857017899,0.9257774669858947,298.1708173630609,1.108266208828434,11.52078625582444,0.7776811826613186,14.332511114300086,385701.104516306,309582.24006888183,134995.3865807071,229914.6409471915,0.0,0.0,0.0,0.0,0.35,0.1125,invierno
2024-01-24,1,24,23,100.0,28.243576359971414,301.3935763599714,53.215909890389625,2040.162556783792,1.6608792373719736,303.7935763599714,309.3935763599714,311.3935763599714,36.24357635997143,30.643576359971405,38.24357635997143,12.0113411020135,0.48645931463154213,295.3935763599714,0.8214337820123869,6.053715915414804,0.3818828216138444,7.743491833672578,189399.75580765677,167259.42360732768,66289.91453267986,137247.02128568062,0.0,0.0,0.0,0.0,0.35,0.1125,invierno
2024-01-25,1,25,24,142.45283622292823,23.661593878426054,296.81159387842604,33.1855030359918,970.2602275240856,2.340523516806089,300.2304619477763,308.2078207762603,310.2078207762603,35.057820776260314,27.080461947776314,37.057820776260314,14.593989363863137,0.8419768465592625,290.81159387842604,0.8840658099265432,10.477934090515337,0.5440029104370667,12.74797965743821,269805.32394730725,275356.3606006653,94431.86338155752,127319.87553885116,0.0,0.0,0.0,0.0,0.3499999999999999,0.1125,invierno
2024-01-26,1,26,25,207.98336764643312,22.69706083136819,295.84706083136814,69.00331257268513,1903.304405012011,2.384420746366387,300.8386616548825,312.4857302430828,314.4857302430828,39.33573024308282,27.688661654882537,41.33573024308282,14.760798836192269,1.2433502636966365,289.84706083136814,1.0299145031707426,15.472803281558212,0.7942527528556947,18.540320801281286,393919.9904428854,400470.9293076758,137871.99665500986,163134.5335950892,0.0,0.0,0.0,0.0,0.3499999999999999,0.1125,invierno
2024-01-27,1,27,26,100.0,26.868062359932782,300.01806235993274,47.61267093312012,1684.4029639668067,2.449624244448304,302.4180623599327,308.01806235993274,310.01806235993274,34.868062359932765,29.268062359932742,36.868062359932765,15.008572128903555,0.6078471712205883,294.01806235993274,0.8101728566247256,7.564320352967392,0.3818828216138444,9.36422320242655,189399.75580765677,202267.22117241347,66289.91453267986,125731.21807735691,0.0,0.0,0.0,0.0,0.35,0.1125,invierno
2024-01-28,1,28,27,234.4609105100137,21.431605224351337,294.58160522435134,44.52785316125997,1137.0738902144158,2.0109841776233472,300.20866707659167,313.33847806515246,315.33847806515246,40.18847806515248,27.05866707659169,42.18847806515248,13.34173987496872,1.2668871739435341,288.58160522435134,1.079050164572744,15.76570705351955,0.8953659406371522,19.00701033267298,444068.39197037456,410551.42318573635,155423.9371896311,170273.73836145637,0.0,0.0,0.0,0.0,0.35000000000000003,0.1125,invierno
2024-01-29,1,29,28,136.827239683566,30.886681142976325,304.0366811429763,34.095914122499096,1521.8860979599353,0.5855960698156126,307.3205348953819,314.98286031766156,316.98286031766156,41.832860317661584,34.170534895381934,43.832860317661584,7.925265065299328,0.4391788177714317,298.0366811429763,0.9362375264744995,5.465336398933325,0.5225197236399385,7.363272466819195,259150.45783903127,159046.68528329462,100103.77255573665,184040.50657946258,0.0,0.0,0.0,0.0,0.3862766571607414,0.1125,invierno
2024-01-30,1,30,29,167.72173369611883,28.930625207577126,302.0806252075771,49.682590718401144,1982.0947507927954,2.8067452258408765,306.10594681628396,315.49836390326664,317.49836390326664,42.34836390326666,32.95594681628398,44.34836390326666,16.36563185819533,1.1116732200570294,296.0806252075771,0.9952503025299576,13.834155627376363,0.6405004890983981,16.581579639061747,317664.55405681743,358162.12020373374,111182.5939198861,188356.30259814826,0.0,0.0,0.0,0.0,0.35,0.1125,invierno
2024-01-31,1,31,30,136.72044745250682,23.98477788909915,297.13477788909915,36.92311366193349,1100.7129667089566,0.5829236855850491,300.4160686279593,308.0724136852997,310.0724136852997,34.922413685299716,27.266068627959328,36.922413685299716,7.915110005223187,0.4382737395277189,291.13477788909915,0.8733975399191972,5.454073203011632,0.5221119024547062,7.287856384913254,258948.19361418358,157417.69791412627,101530.4957000573,126186.24737332904,0.0,0.0,0.0,0.0,0.39208806318738537,0.1125,invierno
2024-02-01,2,1,31,510.2278184508939,15.860596412727364,289.01059641272735,51.220098146453616,923.0375733723832,1.376082968406788,301.2560640555488,329.82882188879887,331.82882188879887,56.67882188879889,28.106064055548813,58.67882188879889,10.929115279945794,2.2584171519884517,283.01059641272735,1.6555110223978962,28.104746780300772,1.9484723897590372,33.96714734444616,966370.2422087274,733690.3826400371,338229.5847730546,308330.89685302414,29898.68792003044,0.0038488833595851477,0.0038488833595851477,0.03093916452941914,0.35,0.1125,invierno
2024-02-02,2,2,32,323.6502775262067,25.061617122496237,298.2116171224962,75.60084538268795,2403.591851383129,0.5305539162000747,305.9792237831252,324.10363932459273,326.10363932459273,50.95363932459276,32.8292237831252,52.95363932459276,7.716104881560284,1.0114143919670164,292.2116171224962,1.3400721017226023,12.586490211145055,1.2359648119781166,16.17394151681279,612992.835305439,349357.1367631562,263635.69854228274,260399.66842549038,3236.030116792361,0.0,0.0,0.005279066785796816,0.4300795757440129,0.1125,invierno
2024-02-03,2,3,33,219.2289071044101,20.656380464242144,293.8063804642421,49.0394010027535,1194.0677142459986,1.082663918941167,299.067874234748,311.34469303259493,313.34469303259493,38.194693032594955,25.917874234748012,40.194693032594955,9.814122891976435,0.8713734714975322,287.8063804642421,1.0349312711434988,10.843758756413687,0.8371975362435151,13.587261035298233,415219.01471554744,293484.83836244186,145326.65515044157,153581.77006888477,0.0,0.0,0.0,0.0,0.3499999999999999,0.1125,invierno
2024-02-04,2,4,34,407.25449121031903,24.713448935920383,297.86344893592036,61.49273326285676,1914.888147273917,1.3969845244583454,307.637556724968,330.4438082327459,332.4438082327459,57.2938082327459,34.487556724968044,59.2938082327459,11.008541192941713,1.8157275262122237,291.86344893592036,1.5457368865613998,22.59572032619655,1.5552349421830722,27.512419681153247,771339.0118680592,594268.2651129102,269968.6541538207,313479.5625245485,0.0,0.0,0.0,0.0,0.35,0.1125,invierno
2024-02-05,2,5,35,202.9156350028979,16.216717023616894,289.36671702361684,42.96823574874112,792.140496232878,1.3910603685757796,294.2366922636864,305.59996782384866,307.59996782384866,32.44996782384868,21.086692263686416,34.44996782384868,10.986029400587963,0.902841038452229,283.36671702361684,0.9523400104511229,11.235355145183282,0.7748999524447153,13.86543614653135,384321.7171910447,299493.4207650772,134512.60101686564,105486.93062126097,29025.67039560467,0.002104418659243202,0.002104418659243202,0.0755244085807832,0.35,0.1125,invierno
2024-02-06,2,6,36,345.88635950047563,19.20187493113868,292.35187493113864,49.65011509503038,1104.788602278537,1.471511199603789,300.65314755915006,320.0227836911767,322.0227836911767,46.87278369117672,27.50314755915008,48.87278369117672,11.291742558494398,1.5817921890195572,286.35187493113864,1.315461952080027,19.684525018910044,1.3208805892378224,23.90265974924745,655107.9202658947,516297.45058374497,229287.77209306316,226234.74506253132,3053.027030531841,0.0,0.0,0.004660342114765886,0.35000000000000003,0.1125,invierno
2024-02-07,2,7,37,129.03298761202257,21.015731099154547,294.1657310991545,67.7080063563551,1685.4743794142505,2.4249436114624787,297.2625228018431,304.4883701081163,306.4883701081163,31.33837010811635,24.112522801843113,33.33837010811635,14.914785723557419,0.7794222414090264,288.1657310991545,0.8297257801330206,9.699476781978923,0.4927548139054339,11.801379617426404,244388.1634484947,254909.79973641032,85535.85720697313,96180.6345451499,0.0,0.0,0.0,0.0,0.3499999999999999,0.1125,invierno
2024-02-08,2,8,38,192.18139511015707,21.140941781294224,294.2909417812942,43.730329422122324,1096.99086378705,1.496802037426745,298.90329526393793,309.66545339010673,311.66545339010673,36.51545339010676,25.753295263937957,38.51545339010676,11.38784774222163,0.8863556488928903,288.2909417812942,0.976830795674459,11.030203630667106,0.7339077342635182,13.627297809497973,363991.0930463855,294349.6326851562,127396.88256623491,139523.17578197358,0.0,0.0,0.0,0.0,0.35,0.1125,invierno
2024-02-09,2,9,39,344.68612358691246,19.649803585562264,292.79980358556224,68.12448557996929,1558.6845635830612,0.9386492879830423,301.07227055164816,320.3746934725152,322.3746934725152,47.22469347251524,27.922270551648182,49.22469347251524,9.266867294335562,1.2936350290189427,286.79980358556224,1.3186328725690546,16.098569250013462,1.3162970944650831,20.02713424606654,652834.6763764902,432586.0997150373,228492.13673177152,229180.93375189742,0.0,0.0,0.0,0.0,0.3499999999999999,0.1125,invierno
2024-02-10,2,10,40,398.84665799954115,22.868549797042494,296.01854979704245,57.07751935455475,1590.8000364789987,1.905244330846247,305.59086958903146,327.92628243700574,329.92628243700574,54.77628243700576,32.44086958903148,56.77628243700576,12.93992845721574,2.090224124065034,290.01854979704245,1.4964258628186147,26.01167798836482,1.5231268714811674,31.121454846729637,755414.5962981308,672223.4246893602,264395.10870434577,292402.83656261204,0.0,0.0,0.0,0.0,0.35,0.1125,invierno
2024-02-11,2,11,41,342.1368281189972,17.797138711852213,290.9471387118522,44.37533224105732,904.2549509768676,2.0855509873552736,299.1584225867081,318.31808496137194,320.31808496137194,45.16808496137196,26.00842258670815,47.16808496137196,13.62509375195004,1.8879667754420462,284.9471387118522,1.2879078557601211,23.494697649945397,1.306561773000935,27.9771340541485,648006.3169854429,604306.0955696076,226802.210944905,211963.00729660585,14839.203648299153,0.0011407284352466676,0.0011407284352466676,0.02289978239306656,0.35,0.1125,invierno
2024-02-12,2,12,42,313.43517176117604,20.572861544936117,293.7228615449361,56.32407739055521,1364.4048256857322,0.5,301.2453056672043,318.79767528583017,320.79767528583017,45.64767528583019,28.095305667204343,47.64767528583019,7.6,0.9647534586808981,287.7228615449361,1.2562613170085517,12.005820819140073,1.1969550778517775,15.423790672681301,593645.449930977,333153.8785299161,260491.57140106085,215978.13749297016,44513.433908090694,0.0037635593245622825,0.0037635593245622825,0.07498319731628746,0.43879991235736443,0.1125,invierno
2024-02-13,2,13,43,294.88963044107123,21.360886895135692,294.5108868951357,59.7255444962673,1518.575257591614,1.6118946520954476,301.5882380257214,318.10205733042136,320.10205733042136,44.95205733042138,28.438238025721432,46.95205733042138,11.8251996779627,1.4122871489851527,288.5108868951357,1.2218795210532858,17.57512896514851,1.126132841375,21.33542847656195,558520.2399574904,460845.25509373815,195482.08398512163,210154.42397028764,0.0,0.0,0.0,0.0,0.35000000000000003,0.1125,invierno
2024-02-14,2,14,44,177.14780096325737,22.543316502176243,295.69331650217623,56.21809962217196,1536.2578485861575,1.6949127900642798,299.9448637252944,309.8651405792368,311.8651405792368,36.715140579236845,26.79486372529442,38.715140579236845,12.140668602244263,0.8710305617700478,289.69331650217623,0.9554278936090909,10.839491435360623,0.6764970207453644,13.342446911485125,335517.5024430433,288196.8532880787,117431.12585506515,141194.95692937067,0.0,0.0,0.0,0.0,0.35000000000000003,0.1125,invierno
2024-02-15,2,15,45,253.01557916052926,23.134844634266667,296.2848446342666,34.297752801095434,971.4290712520387,0.8959237935275677,302.35721853411934,316.526090967109,318.526090967109,43.37609096710901,29.207218534119363,45.37609096710901,9.104510415404757,0.9329511051693185,290.2848446342666,1.142538176882906,11.610058197662608,0.9662230328208404,14.651770512535673,479210.8890853709,316478.2430707705,167723.81117987982,196960.43357663642,0.0,0.0,0.0,0.0,0.35000000000000003,0.1125,invierno
2024-02-16,2,16,46,278.9361229040214,17.62607372448639,290.77607372448637,42.728628241751316,861.3633671482286,2.234540046864857,297.47054067418287,313.0909635568081,315.0909635568081,39.94096355680813,24.320540674182894,41.94096355680813,14.191252178086454,1.603173408992015,284.77607372448637,1.1393633058809862,19.950602423011794,1.0652091366461391,23.758348274530935,528304.3356395618,513180.3227298682,184906.51747384662,168201.54689759747,16704.97057624915,0.0012762520705332824,0.0012762520705332824,0.031619976307834426,0.35,0.1125,invierno
2024-02-17,2,17,47,430.71222262189167,16.39765748779313,289.5476574877931,47.52481364448495,886.3030121796514,1.0139301265895397,299.88475083071853,324.00463529754444,326.00463529754444,50.85463529754446,26.734750830718554,52.85463529754446,9.55293448104025,1.6663990853705144,283.5476574877931,1.4757312823950186,20.737410840166365,1.6448159887841824,25.52435719671608,815767.8978795939,551326.1154490673,285518.7642578578,259570.80671104204,25947.95754681577,0.0034096723796779626,0.0034096723796779626,0.031808015017827596,0.3499999999999999,0.1125,invierno
2024-02-18,2,18,48,359.36182895684624,24.833030465695522,297.9830304656955,49.25566570899954,1544.8083352304225,1.234435758992795,306.60771436065977,326.7319767822432,328.7319767822432,53.5819767822432,33.45771436065979,55.5819767822432,10.39085588417262,1.512301174860123,291.9830304656955,1.4264484803097208,18.819747953814925,1.3723410922235213,23.13083870120829,680630.4265101958,499626.11594609905,238220.6492785685,282404.1096209399,0.0,0.0,0.0,0.0,0.35,0.1125,invierno
2024-02-19,2,19,49,148.69598446372672,21.996942035938773,295.14694203593876,56.206720975506784,1485.7414151877642,0.9955171367884654,298.7156456630682,307.0426207930369,309.0426207930369,33.89262079303694,25.56564566306821,35.89262079303694,9.48296511979617,0.571081927819923,289.14694203593876,0.8837228165415012,7.106797323981308,0.5678444210965641,9.129446489439298,281629.83147008956,197196.04417188882,98570.44101453133,117564.82127930508,0.0,0.0,0.0,0.0,0.3499999999999999,0.1125,invierno
2024-02-20,2,20,50,357.40839693947964,18.754540390330334,291.90454039033034,51.777010009332535,1120.40136011867,1.1464378342807353,300.4823419168779,320.49721214548873,322.49721214548873,47.347212145488754,27.33234191687791,49.347212145488754,10.056463770266795,1.4556771609794654,285.90454039033034,1.33669877545959,18.115093558855506,1.364881270917295,22.272350766211854,676930.631039435,481082.77655017603,236925.72086380224,230206.66008203165,6719.0607817705895,0.0,0.0,0.00992577447921568,0.35,0.1125,invierno
2024-02-21,2,21,51,286.4917719583685,25.653455926567567,298.80345592656755,36.64655641289899,1206.8014467725457,0.5,305.6792584535684,321.72279768323705,323.72279768323705,48.57279768323707,32.529258453568445,50.57279768323707,7.6,0.8818216740878618,292.80345592656755,1.2550197516490484,10.973780833093354,1.094062862446119,14.204685121276384,542614.7164981787,306821.1986195699,235793.51787860878,240467.26220406056,0.0,0.0,0.0,0.0,0.43455053965422674,0.1125,invierno
2024-02-22,2,22,52,257.30779996940424,21.347023902878572,294.49702390287854,53.801978510059634,1366.8021290362176,0.5,300.6724111021442,315.0816479004309,317.0816479004309,41.9316479004309,27.522411102144247,43.9316479004309,7.6,0.7919934083058242,288.49702390287854,1.1321638538521168,9.85591797002806,0.9826142867556678,12.762689518941668,487340.34481610556,275674.09360914,211666.25120696553,184867.55622240732,26798.694984558213,0.0023231729320987234,0.0023231729320987234,0.05498969102316065,0.4343294238995056,0.1125,invierno
2024-02-23,2,23,53,386.1676288840869,24.537891552191475,297.68789155219145,56.10585745283823,1728.9138457804072,2.409578646795539,306.9559146454095,328.5813018629184,330.5813018629184,55.43130186291842,33.80591464540953,57.43130186291842,14.856398857823049,2.3235094298761165,291.68789155219145,1.489673675246193,28.914784016236187,1.4747078373418303,34.20267495870033,731400.546114679,738777.7791079271,255990.1911401376,297886.6591963528,0.0,0.0,0.0,0.0,0.35,0.1125,invierno
2024-02-24,2,24,54,428.0999522495952,21.202555444230324,294.3525554442303,55.5979044793104,1399.9745013874292,0.5,304.6269542982206,328.6005516241979,330.6005516241979,55.45055162419794,31.47695429822062,57.45055162419794,7.6,1.3176916530242568,288.3525554442303,1.5433750253553014,16.397940570968498,1.6348401769782754,20.89384742632633,810820.2641734286,451307.10440864874,359513.1597647799,298047.818197785,61465.3415669949,0.009546947761772355,0.009546947761772355,0.07580637076165614,0.4433943941093739,0.1125,invierno
2024-02-25,2,25,55,418.12801191162,27.182243774645958,300.3322437746459,60.807807255546216,2191.2213965173405,0.5,310.3673160605248,333.78248472757554,335.78248472757554,60.63248472757556,37.21731606052481,62.63248472757556,7.6,1.2869980206639648,294.3322437746459,1.6125589744734115,16.0159753682627,1.5967590498459667,20.512291413246047,791933.4335240183,443065.4945261146,348867.93899790366,341430.9621392624,7436.976858641254,0.0013764996562719016,0.0013764996562719016,0.009390911589055547,0.4405268476233905,0.1125,invierno
2024-02-26,2,26,56,241.07824767773627,26.26602252732961,299.4160225273296,58.33922154548904,1992.023197773344,0.5,305.20190047159525,318.7022823415485,320.7022823415485,45.552282341548505,32.051900471595275,47.552282341548505,7.6,0.7420388463520733,293.4160225273296,1.1494758520813182,9.234261199048012,0.920636414528952,12.046412312010355,456601.6124070104,260202.5059394237,196399.1064675867,215179.5077634439,0.0,0.0,0.0,0.0,0.43013231037940003,0.1125,invierno
